Tarih,Kumaş Kodu,Kalite Adı,Desen Adı,Varyant No,Firma Adı,Firma Ülkesi,Hammadde Kodu,Renk Adı,İplik Tipi,Kalite Tipi,Çözgü Adı,Kalite Grubu,Tezgah Kodu,İş Emri No,Proses Kodu,Sipariş No,Kumaş Grubu,İhtiyaç Kg
2023-11-30,1804-B2RG-M0616/3-T4C9,NORDBY-B,NORDBY 02,T4C9,LINEA-D S.R.O.,SLOVAKIA,NPE 1000 449,KUMRU,ÇÖZGÜ,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,A23,1668344,14B-04,LINEAD_00008,Armürlü,23.354
2023-11-30,1812-A41N2-A1-M4078X/1-7444,RCQ.MALTA-A1,RCQ.MALTA 18,7444,FARGOTEX,POLAND,RCQPPH 1100 008,KAR,ATKI,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S051,1667421,PP-59X,FRG_03233,Jakarlı,9.918
2023-11-30,1812-A41N2-A1-M4078X/1-7444,RCQ.MALTA-A1,RCQ.MALTA 18,7444,FARGOTEX,POLAND,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S051,1667421,PP-59X,FRG_03233,Jakarlı,26.466
2023-11-30,1812-B21FA-B2-M4089/1-7492,RCQ.MALTA-B2,RCQ.MALTA XB 101,7492,WARWICK,AUSTRALIA,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S141,1667689,PP-89Y,WAR-A_01871,Jakarlı,31.759
2023-11-30,1812-B21FC-B4-M4507/2-7474,RCQ.MALTA-B4,RCQ.MALTA BC 101,7474,HERTEX,S.AFRICA,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S144,1668168,PP-89Y,HRX_01342,Jakarlı,11.91
2023-11-30,1812-B21FC-B4-M4508/1-74A4,RCQ.MALTA-B4,RCQ.MALTA BC 102,74A4,QUAKER,BRAZIL,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S055,1667661,PP-89Y,QUAK_00762_2K,Jakarlı,10.586
2023-11-30,1812-D21GC-D6-SD4306-7410,RCQ.MALTA-D6,RCQ.MALTA HX 107,7410,KIRKBY DESIGN,UK,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1668323,PP-89Y,KIRKBY_00003,Jakarlı,1.323
2023-11-30,1812-D31FC-D1-SD4058-7490,RCQ.MALTA-D1,RCQ.MALTA BC 105,7490,WARWICK,AUSTRALIA,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S137,1666513,PP-89Y,WAR-A_01871,Jakarlı,26.466
2023-11-30,1812-D31FC-D1-SD4058-7495,RCQ.MALTA-D1,RCQ.MALTA BC 105,7495,WARWICK,AUSTRALIA,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S137,1666514,PP-89Y,WAR-A_01871,Jakarlı,26.466
2023-11-30,1812-D31FC-D1-SD4058-74G2,RCQ.MALTA-D1,RCQ.MALTA BC 105,74G2,WARWICK,AUSTRALIA,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S141,1667688,PP-89Y,WAR-A_01878,Jakarlı,26.466
2023-11-30,1812-D31FC-D1-SD4293-7410,RCQ.MALTA-D1,RCQ.MALTA BC 108,7410,HOEPKE,GERMANY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S144,1668169,PP-89Y,HPK_04084,Jakarlı,26.466
2023-11-30,1812-R21FB-R49-SD5299-74H2,RCQ.MALTA-R49,RCQ.MALTA MX 156,74H2,HOEPKE,GERMANY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,s050,1668343,PP-89Y,HPK_04078,Jakarlı,7.364
2023-11-30,1812-R2RGC-R59-M4854-74A2,RCQ.MALTA-R59,RCQ.MALTA HX 185,74A2,FROCA,SPAIN,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S055,1667662,PP-06X,FRO_00158,Jakarlı,40.504
2023-11-30,1812-R2RGC-R59-M4854-74CE,RCQ.MALTA-R59,RCQ.MALTA HX 185,74CE,FROCA,SPAIN,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S055,1667663,PP-06X,FRO_00158,Jakarlı,30.378
2023-11-30,1812-R31GC-R51-SD4908-7410,RCQ.MALTA-R51,RCQ.MALTA HX 182,7410,BRU TEXTILES,BELGIUM,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1667158,PP-59X,BRUTEX_05330,Jakarlı,22.784
2023-11-30,1812-R3RGC-R7-SD5053-74Z7N7,RCQ.MALTA-R7,RCQ.MALTA HX 162,74Z7N7,QUAKER,BRAZIL,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1667157,PP-89Y,QUAK_00768,Jakarlı,25.315
2023-11-30,1812-R71EN-R84-SD6024-74G1G2,RCQ.MALTA-R84,RCQ.MALTA HX 319,74G1G2,KIRKBY DESIGN,UK,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1668325,PP-89Y,KIRKBY_00003,Jakarlı,1.266
2023-11-30,1812-S21EN-M4278-7444,RCQ.MALTA-S,RCQ.MALTA 02,7444,FARGOTEX,POLAND,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S144,1668170,41,FRG_03233,Armürlü,39.699
2023-11-30,1812-S21EN-M4278-7458,RCQ.MALTA-S,RCQ.MALTA 02,7458,FARGOTEX,POLAND,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S051,1667420,41,FRG_03233,Armürlü,26.466
2023-11-30,1812-S21EN-M4278-74G1,RCQ.MALTA-S,RCQ.MALTA 02,74G1,FARGOTEX,POLAND,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S051,1667419,41,FRG_03233,Armürlü,13.233
2023-11-30,1812-T21EN-SD3213-7410,RCQ.MALTA-T,RCQ.MALTA 35,7410,KIRKBY DESIGN,UK,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1668324,PP-59X,KIRKBY_00003,Jakarlı,1.323
2023-11-30,48101-D3RBK-E4446/54-X1010,ANGOLA-D,ANGOLA 04,X1010,"DLTOPTEKS Trayton Furniture (Jiaxing) Co., Ltd.",USA,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BONE,4800 CLAS,S094,1667601,K89YBB,E086X0020_00059_2K,Armürlü,17.6
2023-11-30,4976-B2H-B4-HD8625-X1074,GABON-B4,GABON 191,X1074,RENBY,ISRAEL,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BONE,4800 CLAS,S094,1667603,K89Y,RENB_01106,Jakarlı,30.8
2023-11-30,4976-N41M-N9-P6443-10D8,GABON-N9,GABON FM 403,10D8,PERSAN  A.S.,TURKEY,FRM 0003 004,KREM,ATKI,SATEN,FRM/KREM,4800 CLAS,S092,1667324,PP-K89Y,PRS_01557,Jakarlı,28.912
2023-11-30,4976-N41M-N9-P6443-10D8,GABON-N9,GABON FM 403,10D8,PERSAN  A.S.,TURKEY,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM,4800 CLAS,S092,1667324,PP-K89Y,PRS_01557,Jakarlı,22.0
2023-11-30,4976-N41M-N9-P6443-10GA,GABON-N9,GABON FM 403,10GA,PERSAN  A.S.,TURKEY,FRM 0003 004,KREM,ATKI,SATEN,FRM/KREM,4800 CLAS,S092,1667325,PP-K89Y,PRS_01557,Jakarlı,28.912
2023-11-30,4976-N41M-N9-P6443-10GA,GABON-N9,GABON FM 403,10GA,PERSAN  A.S.,TURKEY,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM,4800 CLAS,S092,1667325,PP-K89Y,PRS_01557,Jakarlı,22.0
2023-11-30,91308-EXEKRU-CLASSIC-0000,CLASSIC VELVET,CLASSIC,0000,KUZULUK ÜRETİM,TURKEY,PS 2002 000,EKRU,HAV,KADİFE DÜZ,3802(PS P300 EKRU),KADİFE DÜZ,KK02,1668336,ON-CLASSIC,KZLK_00440,Kadife,752.99
2023-11-30,91308-EXEKRU-CLASSIC-0000,CLASSIC VELVET,CLASSIC,0000,KUZULUK ÜRETİM,TURKEY,PS 2002 000,EKRU,HAV,KADİFE DÜZ,3802(PS P300 EKRU),KADİFE DÜZ,KK05,1668337,ON-CLASSIC,KZLK_00440,Kadife,752.99
2023-12-04,1107-C6RY9-2-SD2317X/2-10BGBG,ULT.GONDA-CF,ULT.GONDA 08,10BGBG,BRU TEXTILES,BELGIUM,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,NP1300FRM/KREM 1056 TEL 1+1,1056,S112,1668053,XD228-4-F,BRUTEX_05383,Jakarlı,80.347
2023-12-04,1107-C6RY9-5-SD2317X/4-10M7FV,ULT.GONDA-CTC,ULT.GONDA 08,10M7FV,BRU TEXTILES,BELGIUM,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,NP1300FRM/KREM 1056 TEL 1+1,1056,S112,1668052,XD228-4TC,BRUTEX_05380,Jakarlı,40.173
2023-12-04,1803-R31G-R3-M1457/2-T400,KING-R3,KING 02,T400,ACTONA POLAND,POLAND,NPE 1000 449,KUMRU,ÇÖZGÜ,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,A23,1668346,14-1FR,SITS_01742,Armürlü,13.2
2023-12-04,1812-A41N2-A1-M4078X/1-7458,RCQ.MALTA-A1,RCQ.MALTA 18,7458,FARGOTEX,POLAND,RCQPPH 1100 008,KAR,ATKI,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S051,1667423,PP-59X,FRG_03233,Jakarlı,9.918
2023-12-04,1812-A41N2-A1-M4078X/1-7458,RCQ.MALTA-A1,RCQ.MALTA 18,7458,FARGOTEX,POLAND,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S051,1667423,PP-59X,FRG_03233,Jakarlı,26.466
2023-12-04,1812-A41N2-A1-M4078X/1-74G1,RCQ.MALTA-A1,RCQ.MALTA 18,74G1,FARGOTEX,POLAND,RCQPPH 1100 008,KAR,ATKI,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S051,1667422,PP-59X,FRG_03233,Jakarlı,9.918
2023-12-04,1812-A41N2-A1-M4078X/1-74G1,RCQ.MALTA-A1,RCQ.MALTA 18,74G1,FARGOTEX,POLAND,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S051,1667422,PP-59X,FRG_03233,Jakarlı,26.466
2023-12-04,1812-B21FA-B2-M4089/1-74E4,RCQ.MALTA-B2,RCQ.MALTA XB 101,74E4,WARWICK,AUSTRALIA,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S141,1667690,PP-89Y,WAR-A_01871,Jakarlı,31.759
2023-12-04,1812-B21FA-B2-M4089/1-74G2,RCQ.MALTA-B2,RCQ.MALTA XB 101,74G2,WARWICK,AUSTRALIA,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S141,1667691,PP-89Y,WAR-A_01871,Jakarlı,20.252
2023-12-04,1812-B21FA-B2-M4089/1-74G2,RCQ.MALTA-B2,RCQ.MALTA XB 101,74G2,WARWICK,AUSTRALIA,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S141,1668353,PP-89Y,WAR-A_01871,Jakarlı,11.507
2023-12-04,1812-B21FA-B2-M4089/1-74P2,RCQ.MALTA-B2,RCQ.MALTA XB 101,74P2,WARWICK,AUSTRALIA,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S141,1667692,PP-89Y,WAR-A_01871,Jakarlı,6.444
2023-12-04,1812-B21FA-B2-M4089/1-74P2,RCQ.MALTA-B2,RCQ.MALTA XB 101,74P2,WARWICK,AUSTRALIA,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S141,1668351,PP-89Y,WAR-A_01871,Jakarlı,25.315
2023-12-04,1812-D31FC-D1-SD4058-7468,RCQ.MALTA-D1,RCQ.MALTA BC 105,7468,WARWICK,AUSTRALIA,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S055,1667666,PP-89Y,WAR-A_01875,Jakarlı,14.959
2023-12-04,1812-D31FC-D1-SD4058-7468,RCQ.MALTA-D1,RCQ.MALTA BC 105,7468,WARWICK,AUSTRALIA,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S055,1668506,PP-89Y,WAR-A_01875,Jakarlı,8.86
2023-12-04,1812-R2RGC-R59-M4854-7410,RCQ.MALTA-R59,RCQ.MALTA HX 185,7410,FROCA,SPAIN,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S055,1667665,PP-06X,FRO_00158,Jakarlı,30.378
2023-12-04,1812-R2RGC-R59-M4854-74N7,RCQ.MALTA-R59,RCQ.MALTA HX 185,74N7,FROCA,SPAIN,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S055,1667664,PP-06X,FRO_00158,Jakarlı,30.378
2023-12-04,1812-U21EN-M4279-7410,RCQ.MALTA-U,RCQ.MALTA 07,7410,DOLCEVITA,ITALY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1668039,PP-59X,DOL_00276,Armürlü,185.26
2023-12-04,1812-U21EN-M4279-7474,RCQ.MALTA-U,RCQ.MALTA 07,7474,DOLCEVITA,ITALY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1668038,PP-59X,DOL_00276,Armürlü,27.789
2023-12-04,1812-U21EN-M4279-74G1,RCQ.MALTA-U,RCQ.MALTA 07,74G1,DOLCEVITA,ITALY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S049,1668036,PP-59X,DOL_00276,Armürlü,131.178
2023-12-04,1812-U21EN-M4279-74G1,RCQ.MALTA-U,RCQ.MALTA 07,74G1,DOLCEVITA,ITALY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S049,1668512,PP-59X,DOL_00276,Armürlü,81.871
2023-12-04,1815-A2RG-M1456X/21-T4Q7,FLEUR-A,FLEUR 02,T4Q7,BELLUS,ESTONIA,BSS 0004 097,BUZ,ATKI,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,A23,1668709,105W,BEL_01049,Armürlü,5.58
2023-12-04,1815-A2RG-M1456X/21-T4Q7,FLEUR-A,FLEUR 02,T4Q7,BELLUS,ESTONIA,NPE 1000 449,KUMRU,ÇÖZGÜ,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,A23,1668709,105W,BEL_01049,Armürlü,3.503
2023-12-04,48101-D3RBK-E4446/54-X1010,ANGOLA-D,ANGOLA 04,X1010,DLTOPTEKS E.W. BREDEMEIER,USA,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BONE,4800 CLAS,S094,1667604,89YBB,E001X0090_00016,Armürlü,11.0
2023-12-04,4976-F4RH-F2EL-P4311X/1-X10L6,ELB.GABON-F2,ELB.GABON 225,X10L6,DE LEO,USA,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BONE,4800 CLAS,S094,1667606,PP-DK89YBB,LEO_06465,Jakarlı,19.8
2023-12-04,4976-H5RAC-H4-P4765-X10D4,GABON-H4,GABON 270,X10D4,JAB ANSTOETZ,GERMANY,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BONE,4800 CLAS,S094,1667605,K06X,JABJ_01193,Jakarlı,23.1
2023-12-04,4976-N41M-N9-P6443-1021,GABON-N9,GABON FM 403,1021,PERSAN  A.S.,TURKEY,FRM 0003 004,KREM,ATKI,SATEN,FRM/KREM,4800 CLAS,S092,1667596,PP-K89Y,PRS_01557,Jakarlı,28.912
2023-12-04,4976-N41M-N9-P6443-1021,GABON-N9,GABON FM 403,1021,PERSAN  A.S.,TURKEY,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM,4800 CLAS,S092,1667596,PP-K89Y,PRS_01557,Jakarlı,22.0
2023-12-04,4976-N41M-N9-P6443-10C2,GABON-N9,GABON FM 403,10C2,PERSAN  A.S.,TURKEY,FRM 0003 004,KREM,ATKI,SATEN,FRM/KREM,4800 CLAS,S092,1667597,PP-K89Y,PRS_01557,Jakarlı,28.912
2023-12-04,4976-N41M-N9-P6443-10C2,GABON-N9,GABON FM 403,10C2,PERSAN  A.S.,TURKEY,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM,4800 CLAS,S092,1667597,PP-K89Y,PRS_01557,Jakarlı,22.0
2023-12-05,1812-B21FC-B4-M4507/2-7474,RCQ.MALTA-B4,RCQ.MALTA BC 101,7474,HERTEX,S.AFRICA,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S138,1668440,PP-89Y,HRX_01343,Jakarlı,25.315
2023-12-05,1812-D31FC-D1-SD4058-74Y8,RCQ.MALTA-D1,RCQ.MALTA BC 105,74Y8,WARWICK,AUSTRALIA,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S055,1667667,PP-89Y,WAR-A_01878,Jakarlı,12.427
2023-12-05,1812-D31FC-D1-SD4058-74Y8,RCQ.MALTA-D1,RCQ.MALTA BC 105,74Y8,WARWICK,AUSTRALIA,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S055,1668964,PP-89Y,WAR-A_01878,Jakarlı,14.038
2023-12-05,1812-D31FC-D1-SD4065-7474,RCQ.MALTA-D1,RCQ.MALTA BC 107,7474,BRU TEXTILES,BELGIUM,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S141,1667693,PP-89Y,BRUTEX_05329,Jakarlı,21.173
2023-12-05,1812-D31FC-D1-SD4065-7495,RCQ.MALTA-D1,RCQ.MALTA BC 107,7495,BRU TEXTILES,BELGIUM,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S141,1667694,PP-89Y,BRUTEX_05329,Jakarlı,21.173
2023-12-05,1812-R2RGC-R59-M4854-7444,RCQ.MALTA-R59,RCQ.MALTA HX 185,7444,FROCA,SPAIN,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S144,1668174,PP-06X,FRO_00158,Jakarlı,50.63
2023-12-05,1812-R2RGC-R59-M4854-74A2,RCQ.MALTA-R59,RCQ.MALTA HX 185,74A2,FROCA,SPAIN,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S144,1668173,PP-06X,FRO_00158,Jakarlı,10.126
2023-12-05,1812-R31GC-R51-SD4908-7410,RCQ.MALTA-R51,RCQ.MALTA HX 182,7410,BRU TEXTILES,BELGIUM,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S141,1667695,PP-59X,BRUTEX_05329,Jakarlı,16.11
2023-12-05,1812-S21EN-M4278-7474,RCQ.MALTA-S,RCQ.MALTA 02,7474,FARGOTEX,POLAND,RCQPPH 1100 008,KAR,ATKI,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S144,1668171,41,FRG_03233,Armürlü,29.388
2023-12-05,1812-S21EN-M4278-7474,RCQ.MALTA-S,RCQ.MALTA 02,7474,FARGOTEX,POLAND,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S144,1668171,41,FRG_03233,Armürlü,39.699
2023-12-05,1812-S21EN-M4278-74R8,RCQ.MALTA-S,RCQ.MALTA 02,74R8,FARGOTEX,POLAND,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S144,1668172,41,FRG_03233,Armürlü,39.699
2023-12-05,1822-E21GM-E6-SD4070/1-H274,RCQ.MALTA-E6,RCQ.MALTA HX 125,H274,BRU TEXTILES,BELGIUM,RCQPPH 1100 008,KAR,ATKI,SATEN,RCQPPH 1100/FILIZI YESIL 1860 TEL,1800,S056,1668435,PP-59X,BRUTEX_05329,Jakarlı,23.424
2023-12-05,48101-D3RBK-E4446/54-X1010,ANGOLA-D,ANGOLA 04,X1010,LTP TEXDAN UAB,LITHUANIA,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BONE,4800 CLAS,S091,1668483,89Y,LTPTEX_00175,Armürlü,44.0
2023-12-05,4819-A3RM-A4-E4446/45-Q10A3,MURAD-A4,NEX MURAD,Q10A3,BRU TEXTILES,BELGIUM,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BEYAZ,4800 CLAS,S090,1668369,SP03SBB,BRUTEX_05396,Armürlü,48.3
2023-12-05,4974-G3RP9-SG8041/1-10CZ,GINA-G,GINA 10,10CZ,WARWICK,AUSTRALIA,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM,4800 CLAS,S092,1668493,K03,WAR-A_01889,Jakarlı,23.1
2023-12-05,4974-G3RP9-SG8041/1-10T1-1,GINA-G,GINA 10,10T1-1,WARWICK,AUSTRALIA,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM,4800 CLAS,S092,1668492,K03,WAR-A_01889,Jakarlı,23.1
2023-12-05,4974-S3RP9-EL-SG8142R1-X10V1,EL.GINA-S,EL.GINA 35,X10V1,BRU TEXTILES,BELGIUM,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BONE,4800 CLAS,S094,1667607,DK213,BRUTEX_05397,Jakarlı,72.6
2023-12-05,4976-N41M-N9-P6445-10N8-1,GABON-N9,GABON FM 404,10N8-1,PERSAN  A.S.,TURKEY,FRM 0003 004,KREM,ATKI,SATEN,FRM/KREM,4800 CLAS,S092,1668494,PP-K89Y,PRS_01557,Jakarlı,28.851
2023-12-05,4976-N41M-N9-P6445-10N8-1,GABON-N9,GABON FM 404,10N8-1,PERSAN  A.S.,TURKEY,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM,4800 CLAS,S092,1668494,PP-K89Y,PRS_01557,Jakarlı,22.0
2023-12-06,1812-A21EZ-A4-M4459-74N7,RCQ.MALTA-A4,RCQ.MALTA HX 101,74N7,DLTOPTEKS VERELLEN INC.,USA,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S138,1668441,PP-89Y,E001X0120_00034,Jakarlı,13.233
2023-12-06,1812-D31FC-D1-SD4058-7407,RCQ.MALTA-D1,RCQ.MALTA BC 105,7407,WARWICK,AUSTRALIA,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S055,1667668,PP-89Y,WAR-A_01878,Jakarlı,26.466
2023-12-06,1812-S21EN-M4278-7410,RCQ.MALTA-S,RCQ.MALTA 02,7410,BRU TEXTILES,BELGIUM,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S138,1668443,PP-59X,BRUTEX_05292,Armürlü,13.233
2023-12-06,1812-S21EN-M4278-7429,RCQ.MALTA-S,RCQ.MALTA 02,7429,BRU TEXTILES,BELGIUM,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S138,1668442,PP-59X,BRUTEX_05292,Armürlü,13.233
2023-12-06,1812-S21EN-M4278-7474,RCQ.MALTA-S,RCQ.MALTA 02,7474,BRU TEXTILES,BELGIUM,RCQPPH 1100 008,KAR,ATKI,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S049,1668405,PP-59X,BRUTEX_05290,Armürlü,19.592
2023-12-06,1812-S21EN-M4278-7474,RCQ.MALTA-S,RCQ.MALTA 02,7474,BRU TEXTILES,BELGIUM,RCQPPH 1100 008,KAR,ATKI,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S049,1668406,PP-59X,BRUTEX_05292,Armürlü,9.796
2023-12-06,1812-S21EN-M4278-7474,RCQ.MALTA-S,RCQ.MALTA 02,7474,BRU TEXTILES,BELGIUM,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S049,1668405,PP-59X,BRUTEX_05290,Armürlü,26.466
2023-12-06,1812-S21EN-M4278-7474,RCQ.MALTA-S,RCQ.MALTA 02,7474,BRU TEXTILES,BELGIUM,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S049,1668406,PP-59X,BRUTEX_05292,Armürlü,13.233
2023-12-06,1812-U21EN-M4279-7410,RCQ.MALTA-U,RCQ.MALTA 07,7410,DOLCEVITA,ITALY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1668040,PP-59X,DOL_00276,Armürlü,173.753
2023-12-06,1812-U21EN-M4279-7410,RCQ.MALTA-U,RCQ.MALTA 07,7410,DOLCEVITA,ITALY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1669042,PP-59X,DOL_00276,Armürlü,39.296
2023-12-06,1812-U21EN-M4279-7410,RCQ.MALTA-U,RCQ.MALTA 07,7410,DOLCEVITA,ITALY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S144,1668828,PP-59X,DOL_00277,Armürlü,148.208
2023-12-06,1812-U21EN-M4279-74G1,RCQ.MALTA-U,RCQ.MALTA 07,74G1,DOLCEVITA,ITALY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S049,1668037,PP-59X,DOL_00276,Armürlü,55.578
2023-12-06,1812-U21EN-M4279-74G1,RCQ.MALTA-U,RCQ.MALTA 07,74G1,DOLCEVITA,ITALY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S144,1668827,PP-59X,DOL_00277,Armürlü,46.315
